"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","Home_xG","Away_xG","HY","AY","CS"
"362","MLS",2024-09-18,"Houston Dynamo","Vancouver Wcaps",1,1,"D",1.3,1.1,"Alexis Da Silva","2024-09-18-Houston Dynamo-Vancouver Wcaps","1-1"
"363","MLS",2024-09-18,"Nashville SC","Chicago Fire",1,0,"H",0.3,0.5,"Rubiel Vazquez","2024-09-18-Nashville SC-Chicago Fire","1-0"
"364","MLS",2024-09-18,"Sporting KC","Colorado Rapids",4,1,"H",2.7,0.8,"Fotis Bazakos","2024-09-18-Sporting KC-Colorado Rapids","4-1"
"365","MLS",2024-09-18,"Portland Timbers","LA Galaxy",4,2,"H",3,2.3,"Tim Ford","2024-09-18-Portland Timbers-LA Galaxy","4-2"
"366","MLS",2024-09-18,"Seattle Sounders","SJ Earthquakes",2,2,"D",0.9,0.9,"Victor Rivas","2024-09-18-Seattle Sounders-SJ Earthquakes","2-2"
"367","MLS",2024-09-18,"Real Salt Lake","FC Dallas",3,2,"H",2.2,2.3,"Sergii Demianchuk","2024-09-18-Real Salt Lake-FC Dallas","3-2"
"368","MLS",2024-09-18,"Minnesota Utd","FC Cincinnati",1,2,"A",1.5,1.3,"Drew Fischer","2024-09-18-Minnesota Utd-FC Cincinnati","1-2"
"369","MLS",2024-09-18,"Orlando City","Charlotte",2,0,"H",1.3,0.2,"Marcos de Oliveira","2024-09-18-Orlando City-Charlotte","2-0"
"370","MLS",2024-09-21,"NYCFC","Inter Miami",1,1,"D",1.1,0.8,"Jon Freemon","2024-09-21-NYCFC-Inter Miami","1-1"
"371","MLS",2024-09-21,"Charlotte","NE Revolution",4,0,"H",2.1,1.2,"Mark Allatin","2024-09-21-Charlotte-NE Revolution","4-0"
"372","MLS",2024-09-21,"CF Montreal","Chicago Fire",2,0,"H",1.2,0.7,"Lukasz Szpala","2024-09-21-CF Montreal-Chicago Fire","2-0"
"373","MLS",2024-09-21,"Columbus Crew","Orlando City",4,3,"H",2.1,2.4,"Serhiy Boyko","2024-09-21-Columbus Crew-Orlando City","4-3"
"374","MLS",2024-09-21,"NY Red Bulls","Atlanta Utd",2,2,"D",3.3,1.7,"Chris Penso","2024-09-21-NY Red Bulls-Atlanta Utd","2-2"
"375","MLS",2024-09-21,"Nashville SC","FC Cincinnati",2,2,"D",0.7,0.8,"Pierre-Luc Lauziere","2024-09-21-Nashville SC-FC Cincinnati","2-2"
"376","MLS",2024-09-21,"Sporting KC","Minnesota Utd",0,2,"A",1.8,1.2,"Ismir Pekmic","2024-09-21-Sporting KC-Minnesota Utd","0-2"
"377","MLS",2024-09-21,"Real Salt Lake","Portland Timbers",3,3,"D",2.1,0.5,"Tori Penso","2024-09-21-Real Salt Lake-Portland Timbers","3-3"
"378","MLS",2024-09-21,"FC Dallas","LAFC",3,1,"H",1.2,0.8,"Alexis Da Silva","2024-09-21-FC Dallas-LAFC","3-1"
"379","MLS",2024-09-21,"LA Galaxy","Vancouver Wcaps",4,2,"H",1.7,1.4,"Jair Marrufo","2024-09-21-LA Galaxy-Vancouver Wcaps","4-2"
"380","MLS",2024-09-21,"SJ Earthquakes","St. Louis",1,2,"A",1.2,1.7,"Ricardo Montero","2024-09-21-SJ Earthquakes-St. Louis","1-2"
"381","MLS",2024-09-21,"Austin","Houston Dynamo",0,1,"A",1.9,1.1,"Victor Rivas","2024-09-21-Austin-Houston Dynamo","0-1"
"382","MLS",2024-09-21,"Colorado Rapids","Toronto FC",2,0,"H",2.7,1,"Rosendo Mendoza","2024-09-21-Colorado Rapids-Toronto FC","2-0"
"383","MLS",2024-09-22,"Philadelphia Union","D.C. United",4,0,"H",3.5,0.8,"Filip Dujic","2024-09-22-Philadelphia Union-D.C. United","4-0"
"384","MLS",2024-09-28,"CF Montreal","SJ Earthquakes",3,0,"H",2.3,1.1,"Armando Villarreal","2024-09-28-CF Montreal-SJ Earthquakes","3-0"
"385","MLS",2024-09-28,"Philadelphia Union","Atlanta Utd",1,1,"D",0.9,1.4,"Fotis Bazakos","2024-09-28-Philadelphia Union-Atlanta Utd","1-1"
"386","MLS",2024-09-28,"NE Revolution","Nashville SC",1,0,"H",0.9,0.9,"Marcos de Oliveira","2024-09-28-NE Revolution-Nashville SC","1-0"
"387","MLS",2024-09-28,"Inter Miami","Charlotte",1,1,"D",3,1.3,"Ramy Touchan","2024-09-28-Inter Miami-Charlotte","1-1"
"388","MLS",2024-09-28,"FC Cincinnati","LAFC",1,2,"A",1.3,1.4,"Ismir Pekmic","2024-09-28-FC Cincinnati-LAFC","1-2"
"389","MLS",2024-09-28,"NY Red Bulls","NYCFC",1,5,"A",1.5,2.2,"Tori Penso","2024-09-28-NY Red Bulls-NYCFC","1-5"
"390","MLS",2024-09-28,"D.C. United","Columbus Crew",2,2,"D",2.5,1.5,"Rubiel Vazquez","2024-09-28-D.C. United-Columbus Crew","2-2"
"391","MLS",2024-09-28,"Austin","Real Salt Lake",2,2,"D",1.9,2.1,"Lukasz Szpala","2024-09-28-Austin-Real Salt Lake","2-2"
"392","MLS",2024-09-28,"FC Dallas","Orlando City",1,3,"A",1.5,1.5,"Jair Marrufo","2024-09-28-FC Dallas-Orlando City","1-3"
"393","MLS",2024-09-28,"Vancouver Wcaps","Portland Timbers",1,1,"D",1,0.5,"Joe Dickerson","2024-09-28-Vancouver Wcaps-Portland Timbers","1-1"
"394","MLS",2024-09-28,"St. Louis","Sporting KC",3,1,"H",1.2,1.3,"Guido Gonzalez Jr.","2024-09-28-St. Louis-Sporting KC","3-1"
"395","MLS",2024-09-28,"Seattle Sounders","Houston Dynamo",1,0,"H",1.3,0.3,"Allen Chapman","2024-09-28-Seattle Sounders-Houston Dynamo","1-0"
"396","MLS",2024-09-28,"Chicago Fire","Toronto FC",1,1,"D",0.9,1.2,"Ricardo Montero","2024-09-28-Chicago Fire-Toronto FC","1-1"
"397","MLS",2024-09-28,"Minnesota Utd","Colorado Rapids",3,0,"H",1.2,0.5,"Lorenzo Hernandez","2024-09-28-Minnesota Utd-Colorado Rapids","3-0"
"398","MLS",2024-10-02,"Charlotte","Chicago Fire",4,3,"H",3.1,1.8,"Serhiy Boyko","2024-10-02-Charlotte-Chicago Fire","4-3"
"399","MLS",2024-10-02,"NYCFC","FC Cincinnati",3,2,"H",1.5,1.5,"Guido Gonzalez Jr.","2024-10-02-NYCFC-FC Cincinnati","3-2"
"400","MLS",2024-10-02,"Atlanta Utd","CF Montreal",1,2,"A",1.7,1,"Ted Unkel","2024-10-02-Atlanta Utd-CF Montreal","1-2"
"401","MLS",2024-10-02,"Orlando City","Philadelphia Union",2,1,"H",2.2,2.2,"Armando Villarreal","2024-10-02-Orlando City-Philadelphia Union","2-1"
"402","MLS",2024-10-02,"Toronto FC","NY Red Bulls",1,4,"A",1.7,2.2,"Filip Dujic","2024-10-02-Toronto FC-NY Red Bulls","1-4"
"403","MLS",2024-10-02,"Colorado Rapids","LA Galaxy",1,3,"A",0.8,2.1,"Pierre-Luc Lauziere","2024-10-02-Colorado Rapids-LA Galaxy","1-3"
"404","MLS",2024-10-02,"Nashville SC","D.C. United",3,4,"A",2.8,2.8,"Lukasz Szpala","2024-10-02-Nashville SC-D.C. United","3-4"
"405","MLS",2024-10-02,"SJ Earthquakes","FC Dallas",3,2,"H",2,1.3,"Lorenzo Hernandez","2024-10-02-SJ Earthquakes-FC Dallas","3-2"
"406","MLS",2024-10-02,"Portland Timbers","Austin",0,1,"A",2.4,0.4,"Alexis Da Silva","2024-10-02-Portland Timbers-Austin","0-1"
"407","MLS",2024-10-02,"Real Salt Lake","Minnesota Utd",0,0,"D",1.1,0.8,"Ricardo Montero","2024-10-02-Real Salt Lake-Minnesota Utd","0-0"
"408","MLS",2024-10-02,"Vancouver Wcaps","Seattle Sounders",0,3,"A",1,1.7,"Chris Penso","2024-10-02-Vancouver Wcaps-Seattle Sounders","0-3"
"409","MLS",2024-10-02,"Houston Dynamo","NE Revolution",2,1,"H",2.3,2.7,"Fotis Bazakos","2024-10-02-Houston Dynamo-NE Revolution","2-1"
"410","MLS",2024-10-02,"LAFC","St. Louis",1,0,"H",2.2,0.4,"Victor Rivas","2024-10-02-LAFC-St. Louis","1-0"
"411","MLS",2024-10-02,"Columbus Crew","Inter Miami",2,3,"A",1.9,1.2,"Drew Fischer","2024-10-02-Columbus Crew-Inter Miami","2-3"
"412","MLS",2024-10-05,"Toronto FC","Inter Miami",0,1,"A",0.9,0.3,"Joe Dickerson","2024-10-05-Toronto FC-Inter Miami","0-1"
"413","MLS",2024-10-05,"Vancouver Wcaps","Minnesota Utd",0,1,"A",0.5,2.3,"Ramy Touchan","2024-10-05-Vancouver Wcaps-Minnesota Utd","0-1"
"414","MLS",2024-10-05,"NE Revolution","D.C. United",1,2,"A",0.6,0.9,"Alexis Da Silva","2024-10-05-NE Revolution-D.C. United","1-2"
"415","MLS",2024-10-05,"Columbus Crew","Philadelphia Union",3,2,"H",1.3,1,"Allen Chapman","2024-10-05-Columbus Crew-Philadelphia Union","3-2"
"416","MLS",2024-10-05,"FC Cincinnati","Orlando City",1,3,"A",1.2,2.1,"Filip Dujic","2024-10-05-FC Cincinnati-Orlando City","1-3"
"417","MLS",2024-10-05,"Atlanta Utd","NY Red Bulls",2,1,"H",2,0.5,"Ismir Pekmic","2024-10-05-Atlanta Utd-NY Red Bulls","2-1"
"418","MLS",2024-10-05,"Charlotte","CF Montreal",2,0,"H",1.7,0.5,"Victor Rivas","2024-10-05-Charlotte-CF Montreal","2-0"
"419","MLS",2024-10-05,"LA Galaxy","Austin",2,1,"H",2.1,1,"Ted Unkel","2024-10-05-LA Galaxy-Austin","2-1"
"420","MLS",2024-10-05,"Colorado Rapids","Seattle Sounders",0,1,"A",0.9,1.7,"Tim Ford","2024-10-05-Colorado Rapids-Seattle Sounders","0-1"
"421","MLS",2024-10-05,"SJ Earthquakes","Real Salt Lake",0,1,"A",0.7,1.3,"Mark Allatin","2024-10-05-SJ Earthquakes-Real Salt Lake","0-1"
"422","MLS",2024-10-05,"St. Louis","Houston Dynamo",3,0,"H",1.5,1.4,"Tori Penso","2024-10-05-St. Louis-Houston Dynamo","3-0"
"423","MLS",2024-10-05,"Sporting KC","LAFC",0,3,"A",0.7,2.1,"Marcos de Oliveira","2024-10-05-Sporting KC-LAFC","0-3"
"424","MLS",2024-10-06,"Portland Timbers","FC Dallas",0,0,"D",1.8,1.5,"Armando Villarreal","2024-10-06-Portland Timbers-FC Dallas","0-0"
"425","MLS",2024-10-06,"NYCFC","Nashville SC",3,1,"H",1.3,2.3,"Serhiy Boyko","2024-10-06-NYCFC-Nashville SC","3-1"
"426","MLS",2024-10-19,"Chicago Fire","Nashville SC",0,3,"A",1.4,2.3,"Jon Freemon","2024-10-19-Chicago Fire-Nashville SC","0-3"
"427","MLS",2024-10-19,"NY Red Bulls","Columbus Crew",2,3,"A",2.3,1.7,"Guido Gonzalez Jr.","2024-10-19-NY Red Bulls-Columbus Crew","2-3"
"428","MLS",2024-10-19,"CF Montreal","NYCFC",2,0,"H",0.9,1.7,"Allen Chapman","2024-10-19-CF Montreal-NYCFC","2-0"
"429","MLS",2024-10-19,"Philadelphia Union","FC Cincinnati",1,2,"A",0.8,1.5,"Joe Dickerson","2024-10-19-Philadelphia Union-FC Cincinnati","1-2"
"430","MLS",2024-10-19,"Inter Miami","NE Revolution",6,2,"H",3.6,2.2,"Alexis Da Silva","2024-10-19-Inter Miami-NE Revolution","6-2"
"431","MLS",2024-10-19,"D.C. United","Charlotte",0,3,"A",0.8,2.1,"Jair Marrufo","2024-10-19-D.C. United-Charlotte","0-3"
"432","MLS",2024-10-19,"Orlando City","Atlanta Utd",1,2,"A",1.5,1.4,"Rubiel Vazquez","2024-10-19-Orlando City-Atlanta Utd","1-2"
"433","MLS",2024-10-19,"Seattle Sounders","Portland Timbers",1,1,"D",1.3,0.6,"Ismir Pekmic","2024-10-19-Seattle Sounders-Portland Timbers","1-1"
"434","MLS",2024-10-19,"LAFC","SJ Earthquakes",3,1,"H",1.8,1.4,"Pierre-Luc Lauziere","2024-10-19-LAFC-SJ Earthquakes","3-1"
"435","MLS",2024-10-19,"Real Salt Lake","Vancouver Wcaps",2,1,"H",1.1,1.3,"Armando Villarreal","2024-10-19-Real Salt Lake-Vancouver Wcaps","2-1"
"436","MLS",2024-10-19,"FC Dallas","Sporting KC",2,1,"H",0.5,1.6,"Katja Koroleva","2024-10-19-FC Dallas-Sporting KC","2-1"
"437","MLS",2024-10-19,"Austin","Colorado Rapids",3,2,"H",2.2,1.7,"Chris Penso","2024-10-19-Austin-Colorado Rapids","3-2"
"438","MLS",2024-10-19,"Minnesota Utd","St. Louis",4,1,"H",2.6,0.7,"Lukasz Szpala","2024-10-19-Minnesota Utd-St. Louis","4-1"
"439","MLS",2024-10-19,"Houston Dynamo","LA Galaxy",2,1,"H",0.9,2.4,"Rosendo Mendoza","2024-10-19-Houston Dynamo-LA Galaxy","2-1"
"440","MLS",2024-03-16,"Seattle Sounders","Colorado Rapids",1,1,"D",1.1,2.3,"","2024-03-16-Seattle Sounders-Colorado Rapids","1-1"
"441","MLS",2024-03-16,"Chicago Fire","CF Montreal",4,3,"H",2.2,3,"","2024-03-16-Chicago Fire-CF Montreal","4-3"
"442","MLS",2024-03-16,"D.C. United","Inter Miami",1,3,"A",1.4,2.3,"","2024-03-16-D.C. United-Inter Miami","1-3"
"443","MLS",2024-03-16,"Columbus Crew","NY Red Bulls",3,0,"H",2,0.3,"","2024-03-16-Columbus Crew-NY Red Bulls","3-0"
"444","MLS",2024-03-16,"NYCFC","Toronto FC",2,1,"H",1.4,1.3,"","2024-03-16-NYCFC-Toronto FC","2-1"
"445","MLS",2024-03-16,"Houston Dynamo","Portland Timbers",1,0,"H",1.1,1.5,"","2024-03-16-Houston Dynamo-Portland Timbers","1-0"
"446","MLS",2024-03-16,"Nashville SC","Charlotte",2,1,"H",0.9,1.3,"","2024-03-16-Nashville SC-Charlotte","2-1"
"447","MLS",2024-03-16,"Austin","Philadelphia Union",2,2,"D",1.2,2.4,"","2024-03-16-Austin-Philadelphia Union","2-2"
"448","MLS",2024-03-16,"Sporting KC","SJ Earthquakes",2,1,"H",1,1.3,"","2024-03-16-Sporting KC-SJ Earthquakes","2-1"
"449","MLS",2024-03-16,"Minnesota Utd","LAFC",2,0,"H",0.8,1.6,"Kyle Johnston","2024-03-16-Minnesota Utd-LAFC","2-0"
"450","MLS",2024-03-16,"LA Galaxy","St. Louis",3,3,"D",2.5,2.1,"","2024-03-16-LA Galaxy-St. Louis","3-3"
"451","MLS",2024-03-16,"FC Dallas","Vancouver Wcaps",1,3,"A",1,1.2,"","2024-03-16-FC Dallas-Vancouver Wcaps","1-3"
"452","MLS",2024-03-17,"NE Revolution","FC Cincinnati",1,2,"A",1.2,1,"","2024-03-17-NE Revolution-FC Cincinnati","1-2"
"453","MLS",2024-03-17,"Atlanta Utd","Orlando City",2,0,"H",0.8,0.5,"","2024-03-17-Atlanta Utd-Orlando City","2-0"
"454","MLS",2024-03-23,"NE Revolution","Chicago Fire",1,1,"D",1.5,0.9,"","2024-03-23-NE Revolution-Chicago Fire","1-1"
"455","MLS",2024-03-23,"NY Red Bulls","Inter Miami",4,0,"H",1.2,0.3,"","2024-03-23-NY Red Bulls-Inter Miami","4-0"
"456","MLS",2024-03-23,"Vancouver Wcaps","Real Salt Lake",1,2,"A",0.6,0.9,"","2024-03-23-Vancouver Wcaps-Real Salt Lake","1-2"
"457","MLS",2024-03-23,"Charlotte","Columbus Crew",2,0,"H",1.7,0.9,"","2024-03-23-Charlotte-Columbus Crew","2-0"
"458","MLS",2024-03-23,"Orlando City","Austin",2,0,"H",1.9,0.2,"","2024-03-23-Orlando City-Austin","2-0"
"459","MLS",2024-03-23,"FC Cincinnati","NYCFC",1,0,"H",1.5,0.5,"","2024-03-23-FC Cincinnati-NYCFC","1-0"
"460","MLS",2024-03-23,"Toronto FC","Atlanta Utd",2,0,"H",2.4,0.4,"","2024-03-23-Toronto FC-Atlanta Utd","2-0"
"461","MLS",2024-03-23,"SJ Earthquakes","Seattle Sounders",3,2,"H",2.2,1.4,"","2024-03-23-SJ Earthquakes-Seattle Sounders","3-2"
"462","MLS",2024-03-23,"Colorado Rapids","Houston Dynamo",0,1,"A",0.7,0.8,"","2024-03-23-Colorado Rapids-Houston Dynamo","0-1"
"463","MLS",2024-03-23,"Sporting KC","LA Galaxy",2,3,"A",2.5,1.9,"","2024-03-23-Sporting KC-LA Galaxy","2-3"
"464","MLS",2024-03-23,"Portland Timbers","Philadelphia Union",1,3,"A",1.8,1.9,"","2024-03-23-Portland Timbers-Philadelphia Union","1-3"
"465","MLS",2024-03-23,"LAFC","Nashville SC",5,0,"H",4.8,0.5,"","2024-03-23-LAFC-Nashville SC","5-0"
"466","MLS",2024-03-23,"St. Louis","D.C. United",2,2,"D",2,1.9,"","2024-03-23-St. Louis-D.C. United","2-2"
"467","MLS",2024-03-30,"Colorado Rapids","LAFC",3,2,"H",1.6,1.1,"","2024-03-30-Colorado Rapids-LAFC","3-2"
"468","MLS",2024-03-30,"Philadelphia Union","Minnesota Utd",2,0,"H",2.1,0.6,"","2024-03-30-Philadelphia Union-Minnesota Utd","2-0"
"469","MLS",2024-03-30,"Inter Miami","NYCFC",1,1,"D",2.1,1.1,"","2024-03-30-Inter Miami-NYCFC","1-1"
"470","MLS",2024-03-30,"Charlotte","FC Cincinnati",1,1,"D",2.3,1.6,"","2024-03-30-Charlotte-FC Cincinnati","1-1"
"471","MLS",2024-03-30,"D.C. United","CF Montreal",1,0,"H",2.1,0.8,"","2024-03-30-D.C. United-CF Montreal","1-0"
"472","MLS",2024-03-30,"Toronto FC","Sporting KC",1,3,"A",1.4,1.2,"","2024-03-30-Toronto FC-Sporting KC","1-3"
"473","MLS",2024-03-30,"Orlando City","NY Red Bulls",1,1,"D",0.7,1.8,"","2024-03-30-Orlando City-NY Red Bulls","1-1"
"474","MLS",2024-03-30,"LA Galaxy","Seattle Sounders",1,0,"H",0.8,1.7,"","2024-03-30-LA Galaxy-Seattle Sounders","1-0"
"475","MLS",2024-03-30,"Real Salt Lake","St. Louis",3,1,"H",1.8,0.5,"","2024-03-30-Real Salt Lake-St. Louis","3-1"
"476","MLS",2024-03-30,"Austin","FC Dallas",2,1,"H",1.5,0.7,"","2024-03-30-Austin-FC Dallas","2-1"
"477","MLS",2024-03-30,"Vancouver Wcaps","Portland Timbers",3,2,"H",2.4,1.1,"","2024-03-30-Vancouver Wcaps-Portland Timbers","3-2"
"478","MLS",2024-03-30,"Houston Dynamo","SJ Earthquakes",2,1,"H",0.8,0.2,"","2024-03-30-Houston Dynamo-SJ Earthquakes","2-1"
"479","MLS",2024-03-30,"Nashville SC","Columbus Crew",2,2,"D",1.7,1.4,"","2024-03-30-Nashville SC-Columbus Crew","2-2"
"480","MLS",2024-03-31,"Atlanta Utd","Chicago Fire",3,0,"H",2.7,0.7,"","2024-03-31-Atlanta Utd-Chicago Fire","3-0"
"481","MLS",2024-04-06,"Vancouver Wcaps","Toronto FC",4,0,"H",2.5,0.7,"","2024-04-06-Vancouver Wcaps-Toronto FC","4-0"
"482","MLS",2024-04-06,"LAFC","LA Galaxy",2,1,"H",3.6,1,"","2024-04-06-LAFC-LA Galaxy","2-1"
"483","MLS",2024-04-06,"Columbus Crew","D.C. United",1,1,"D",0.6,1.9,"","2024-04-06-Columbus Crew-D.C. United","1-1"
"484","MLS",2024-04-06,"FC Cincinnati","NY Red Bulls",1,2,"A",0.7,1.2,"","2024-04-06-FC Cincinnati-NY Red Bulls","1-2"
"485","MLS",2024-04-06,"Inter Miami","Colorado Rapids",2,2,"D",1,1.2,"","2024-04-06-Inter Miami-Colorado Rapids","2-2"
"486","MLS",2024-04-06,"NE Revolution","Charlotte",1,0,"H",1.1,0.6,"","2024-04-06-NE Revolution-Charlotte","1-0"
"487","MLS",2024-04-06,"NYCFC","Atlanta Utd",1,1,"D",2.4,1.9,"","2024-04-06-NYCFC-Atlanta Utd","1-1"
"488","MLS",2024-04-06,"Minnesota Utd","Real Salt Lake",1,1,"D",1.9,1,"","2024-04-06-Minnesota Utd-Real Salt Lake","1-1"
"489","MLS",2024-04-06,"Seattle Sounders","CF Montreal",5,0,"H",3.6,0.5,"","2024-04-06-Seattle Sounders-CF Montreal","5-0"
"490","MLS",2024-04-06,"Austin","SJ Earthquakes",4,3,"H",1.9,2.7,"","2024-04-06-Austin-SJ Earthquakes","4-3"
"491","MLS",2024-04-06,"Nashville SC","Philadelphia Union",1,2,"A",1.7,1.9,"","2024-04-06-Nashville SC-Philadelphia Union","1-2"
"492","MLS",2024-04-06,"Chicago Fire","Houston Dynamo",2,1,"H",1.4,1,"","2024-04-06-Chicago Fire-Houston Dynamo","2-1"
"493","MLS",2024-04-06,"St. Louis","FC Dallas",0,0,"D",1.9,1.3,"","2024-04-06-St. Louis-FC Dallas","0-0"
"494","MLS",2024-04-07,"Sporting KC","Portland Timbers",3,3,"D",2.6,2.1,"","2024-04-07-Sporting KC-Portland Timbers","3-3"
"495","MLS",2024-04-13,"Portland Timbers","LAFC",2,2,"D",1.4,1.7,"","2024-04-13-Portland Timbers-LAFC","2-2"
"496","MLS",2024-04-13,"NY Red Bulls","Chicago Fire",0,0,"D",1.4,0.6,"","2024-04-13-NY Red Bulls-Chicago Fire","0-0"
"497","MLS",2024-04-13,"CF Montreal","FC Cincinnati",2,1,"H",1.1,1,"","2024-04-13-CF Montreal-FC Cincinnati","2-1"
"498","MLS",2024-04-13,"D.C. United","Orlando City",2,3,"A",1.5,1.8,"","2024-04-13-D.C. United-Orlando City","2-3"
"499","MLS",2024-04-13,"NYCFC","NE Revolution",2,0,"H",2.5,0.4,"","2024-04-13-NYCFC-NE Revolution","2-0"
"500","MLS",2024-04-13,"Charlotte","Toronto FC",3,2,"H",1,1.8,"","2024-04-13-Charlotte-Toronto FC","3-2"
"501","MLS",2024-04-13,"Vancouver Wcaps","LA Galaxy",1,3,"A",2.4,2.4,"","2024-04-13-Vancouver Wcaps-LA Galaxy","1-3"
"502","MLS",2024-04-13,"FC Dallas","Seattle Sounders",0,0,"D",0.8,1,"","2024-04-13-FC Dallas-Seattle Sounders","0-0"
"503","MLS",2024-04-13,"SJ Earthquakes","Colorado Rapids",0,3,"A",2.2,1.8,"","2024-04-13-SJ Earthquakes-Colorado Rapids","0-3"
"504","MLS",2024-04-13,"Minnesota Utd","Houston Dynamo",1,2,"A",2.3,0.4,"","2024-04-13-Minnesota Utd-Houston Dynamo","1-2"
"505","MLS",2024-04-13,"Real Salt Lake","Columbus Crew",0,0,"D",1.8,0.6,"","2024-04-13-Real Salt Lake-Columbus Crew","0-0"
"506","MLS",2024-04-13,"Sporting KC","Inter Miami",2,3,"A",0.6,0.9,"","2024-04-13-Sporting KC-Inter Miami","2-3"
"507","MLS",2024-04-14,"Atlanta Utd","Philadelphia Union",2,2,"D",1.6,1.1,"","2024-04-14-Atlanta Utd-Philadelphia Union","2-2"
"508","MLS",2024-04-14,"St. Louis","Austin",1,0,"H",1.5,0.3,"","2024-04-14-St. Louis-Austin","1-0"
"509","MLS",2024-04-20,"Atlanta Utd","FC Cincinnati",1,2,"A",1.9,2,"","2024-04-20-Atlanta Utd-FC Cincinnati","1-2"
"510","MLS",2024-04-20,"Inter Miami","Nashville SC",3,1,"H",2.6,2.4,"","2024-04-20-Inter Miami-Nashville SC","3-1"
"511","MLS",2024-04-20,"Columbus Crew","Portland Timbers",2,2,"D",1.5,0.6,"","2024-04-20-Columbus Crew-Portland Timbers","2-2"
"512","MLS",2024-04-20,"Toronto FC","NE Revolution",1,0,"H",1.5,1.5,"","2024-04-20-Toronto FC-NE Revolution","1-0"
"513","MLS",2024-04-20,"CF Montreal","Orlando City",2,2,"D",1.5,1.5,"","2024-04-20-CF Montreal-Orlando City","2-2"
"514","MLS",2024-04-20,"NYCFC","D.C. United",2,0,"H",3,0.6,"","2024-04-20-NYCFC-D.C. United","2-0"
"515","MLS",2024-04-20,"LAFC","NY Red Bulls",2,2,"D",1.5,1,"","2024-04-20-LAFC-NY Red Bulls","2-2"
"516","MLS",2024-04-20,"Chicago Fire","Real Salt Lake",0,4,"A",1.2,1.8,"","2024-04-20-Chicago Fire-Real Salt Lake","0-4"
"517","MLS",2024-04-20,"Sporting KC","St. Louis",3,3,"D",1.3,1.9,"","2024-04-20-Sporting KC-St. Louis","3-3"
"518","MLS",2024-04-20,"Seattle Sounders","Vancouver Wcaps",0,2,"A",0.6,2,"","2024-04-20-Seattle Sounders-Vancouver Wcaps","0-2"
"519","MLS",2024-04-20,"Colorado Rapids","FC Dallas",2,1,"H",1.8,1,"","2024-04-20-Colorado Rapids-FC Dallas","2-1"
"520","MLS",2024-04-20,"Houston Dynamo","Austin",0,1,"A",1.5,0.8,"","2024-04-20-Houston Dynamo-Austin","0-1"
"521","MLS",2024-04-21,"LA Galaxy","SJ Earthquakes",4,3,"H",2.4,1.8,"","2024-04-21-LA Galaxy-SJ Earthquakes","4-3"
"522","MLS",2024-04-21,"Charlotte","Minnesota Utd",0,3,"A",0.9,1.7,"","2024-04-21-Charlotte-Minnesota Utd","0-3"
